ObjectId2,Country/Region,ISO2,ISO3,Indicator,Unit,Source,CTS_Code,CTS_Name,CTS_Full_Descriptor,Industry,Gas_Type,Scale,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021
11,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts","Electricity, Gas, Steam and Air Conditioning Supply",Carbon dioxide,Units,4559.206984,4494.25527,4426.568614,4374.920768,4258.783988,4100.79867,3973.963068,3874.716166,3793.042503,3497.649681,3183.306151,3341.220054
12,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts","Electricity, Gas, Steam and Air Conditioning Supply",Fluorinated gases,Units,2.87019946,2.87419556,2.86680367,2.86500823,2.85779013,3.00321755,3.15535176,3.2158336,3.27415616,3.18641394,3.614354002,3.831667624
13,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts","Electricity, Gas, Steam and Air Conditioning Supply",Greenhouse gas,Units,4717.658717,4641.386776,4569.009183,4518.973447,4399.86362,4253.71,4134.08351,4024.985309,3939.498641,3641.936598,3333.185164,3485.609369
14,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts","Electricity, Gas, Steam and Air Conditioning Supply",Methane,Units,109.873141,99.11126862,95.51285031,95.323742,92.71448068,107.722684,115.6712269,107.0543708,104.0241499,106.2182297,113.6996409,107.3926762
15,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts","Electricity, Gas, Steam and Air Conditioning Supply",Nitrous oxide,Units,45.70839252,45.1460422,44.06091496,45.86392896,45.50736069,42.18542886,41.29386321,39.99893845,39.15783155,34.88227336,32.56501886,33.16497114
16,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Carbon dioxide,Units,2542.379704,2558.870276,2527.441737,2541.734653,2514.427845,2473.997424,2446.590202,2435.665484,2443.346874,2401.313356,2233.566515,2353.886416
17,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Fluorinated gases,Units,74.12444269,73.51760091,72.46813649,74.65648827,75.47851648,70.27955946,68.71013947,67.68185335,72.29912221,72.09615603,74.02471524,76.58715235
18,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Greenhouse gas,Units,2698.930961,2717.06699,2675.571619,2689.369496,2662.120932,2611.579355,2581.647794,2571.269384,2586.476472,2538.309785,2371.046126,2495.603236
19,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Methane,Units,27.95509241,30.54904828,29.73805349,30.53112907,28.76880513,24.6093214,23.21007689,24.32500358,24.87107884,24.00126604,21.45220827,21.95133977
20,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Manufacturing,Nitrous oxide,Units,54.47172189,54.13006449,45.92369111,42.44722542,43.44576483,42.69304959,43.13737573,43.59704245,45.95939697,40.89900687,42.00268724,43.17832811
21,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Carbon dioxide,Units,305.0818643,320.5578232,324.5273988,340.7406566,347.6024441,324.5126386,300.5198662,324.7352789,350.3974952,357.15794,318.7888372,329.3905734
22,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Fluorinated gases,Units,0.05566132,0.0574078,0.05639386,0.05463545,0.05093886,0.04625474,0.04374029,0.04266688,0.03665207,0.03328447,0.031410894,0.032514362
23,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Greenhouse gas,Units,611.9574944,623.7529324,627.6966952,642.0375941,647.6397705,604.2515629,554.5055403,588.8381286,619.9278674,612.5066098,533.0316736,534.491238
24,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Methane,Units,304.3062195,300.4440139,300.4182378,298.5203273,297.1739654,277.002486,251.3336712,261.3519442,266.645059,252.4019665,211.4968977,202.3078661
25,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Mining,Nitrous oxide,Units,2.51374933,2.693687531,2.694664764,2.721974753,2.812422187,2.690183642,2.608262498,2.70823867,2.848661073,2.913418784,2.714527857,2.760284144
26,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Other Services Industries,Carbon dioxide,Units,1109.81852,1066.083177,1023.494551,1063.842753,1065.818957,1102.746557,1082.065845,1092.900732,1134.670466,1140.671672,1050.702309,1108.761716
27,Advanced Economies,,AETMP,Annual greenhouse gas (GHG) air emissions accounts,Million metric tons of CO2 equivalent,"Organisation for Economic Co-operation and Development (2022), Air Emission Accounts, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=AEA. Accessed on 2022-10-31; Organisation for Economic Co-operation and Development (2022), Air Emission Accounts – OECD Estimates, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=OECD-AEA. Accessed on 2022-10-31; United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363. Accessed on 2022-11-07; IMF staff calculations.",ECNGA,Greenhouse Gas Emissions (GHG); Air Emissions Accounts,"Environment, Climate Change, Economic Activity, Greenhouse Gas Emissions, Air Emissions Accounts",Other Services Industries,Fluorinated gases,Units,45.93415557,48.67502742,49.91785899,51.37783521,52.78327822,51.46338345,51.69210207,51.10717652,49.62198636,48.40644253,48.05998769,48.19081443
